text,label
kah tidur salat tahajud tahajud d kerja tidur d wajib tidur malam tidur tidur 1 super aktif malam kemarin bangun tahajud jam 3 bayi bangun alhasil tenang salat tahajud tangis kejer pakai mukena putih,0
ya tuhan en serah duit gede judi kasih pas pas syukur ko cape banget,0
selamat pagi dunia selamat r salam sehat bahagia capai,0
assalamualaikum maaf cuman curhat sek dada bingung cerita cuman cerita kdrt alami kdrt mending langsung cerai alami mudah pikir timbang tahan 1 umur 1 malu cerai 1 2 kali alami emang tinggal bekas luka sakit tahan dorong tarik kasar kasar malam endang tampar maaf panjang alami tahan,2
alas,0
bismillah rezeki lancar rezeki rezeki limpah rezeki berkah rezeki arah,0
tangis ya masuk rs diare becus jaga opname gara makan 4 habis kemarin sadar tega rs en sehat maaf y sakit rudung,2
anggar keluar urus surat cerai selesai wilayah tau tau anggar pas banget,0
ekonomi lancar amal ala muhammad 11 x la anta 21 x min wa 3 x x insya tuhan rezeki air henti alir,0
tangga sawang kadang liat nyata uji,0
maaf alami top up kendala nama ktp nama atm beda atm pas pinjam baik suai ktp sistem data muncul top up,0
9 wanita pilih salah ujung pusing,0
pisah ekonomi salah,0
marah pura tidur hukum si,0
seks lancar adaa kering mis v sakit kayak gitu la ka riwayat lahir caesar 1 pengaruh mohon omong kb kb mandiri,0
curhat perempuan d usir d talak kah,0
usia 1 cerai emang egois banget semenjak hamil bayi urus keluarga tidak pu bantu urus tidak pu keluarga gadis rantau jakarta selasa suruh pergi selasa pisah,0
rezeki emang kadang duga en tangis malu iya uji hamil mei kena tipu top up dana resign anggur 2 pegang alhamdulillah kerja siang kasih rezeki biaya lahir do a moga depan lancar amin,2
cerita uang hasil kemarin tengkar hebat pegang jatah pribadi 1 juta hasil kerja hasil total 10 juta bulan hasil minim hasil 1 juta tuntut nafkah pribadi 1 juta hasil suami iya luar butuh tangga pribadi urus butuh tangga tangani bunda bunda enak takut arah pegang laki laki,1
sedih ngak tinggal pulang,2
alam bunda motor jalan 1 otomatis kuat bayar sulit,0
sakit ngga sih sema tuju ambil hati biar restu bilang incar harta tuhan banget,0
spil vitamin d ramah kantong,0
saudara kasih nasi berkat tahlil berkat mati acara nikah berkat mati nasi kayak doyan susah kepala 5 balik balik dah janda 1 disabilitas gede banget ulah,0
kadang bingung didik s 1 lulus pesantren kerja daring pulang minggu ambil rumah keluarga kadang tidur mobil jalan rumah tua mati mati bayar mobil nafkah kali pulang keluh capek dengar 2 menit keluh capek gilir main r jam jam keluh capek kali ajak hubung badan alas antuk kemarin pas libur minggu puncak marah siang hubung badan antuk malam malam hubung badan respons alas antuk pas bikin sarap makan langsung berangkat sakit hati kali bilang tolak hubung badan bilang nakal luar jujur pagi kali langsung over mati mati ayan parah banget,1
tengkar kemarin tahu gaji situ marah juta butuh adil dapat bunda wajar marah,0
kakak ipar mas hidup alas butuh makan minum gaji diam kirim dapat cuman kakak ipar kaya gitu kadang marah butuh cukup kadang bayar kontra wajar marah,0
kah terima tahu selingkuh hubung badan,0
bilang selamat tempuh hidup mah selamat nikmat derita drama manis 1 6 timbul doble sampek kali lipat,0
mantan pacar emosi sayang tinggal,0
tega,0
terima nyata insan sayang pisah lanjut jenjang nikah beda yakin pisah 5 malam dua tetes air mata sungguh sesak dada paksa iman hati bohong hati isi pria agama kristen pria kristen sedih sedih firasat telepati paksa pria kristen sama umur 30 nikah wanita bikin siksa siksa hadap andai restu nikah siksa tangis 5 umur hidup hidup hidup mati mati masya tuhan pisah sayang mohon mata hati bikin siksa,0
pen curhat dapur cuek banget bayang sih butuh hati peluk cuek banget cuek suka kasi sayang bapa tidur bapak dia alhasil tidur pas toilet kamar sampe 5 menit tidur sayang rindu peluk peluk sayang peluk nafsu hati ganjal banget cerita cerita takut omong bunda sepele,0
bantu kerja pas sakit butuh usaha sakit sakit gugur bantu aj usaha pinjam,0
sapa mertua 5 cocok mertua ikhlas sakit laku coba 1 beliau hamil situ coba pisah situ beliau ganggu dosa,0
bunda sedih banget tau cerita ldr negara senang dukung ln biaya berangkat pikir biar baik ekonomi omong salah langsung emosi puncak bilang pulang pergi hasil cari wanita selingkuh situ lupa injak mentang hasil jujur bingung sabar tahan,0
tangga laku asa lelah capek segi pikir badan cerita kadang psikolog isi kepala asa ribut berisik jaga waras,1
assalamualaikum sakit tampar kian pukul kali sakit tampar hilang tuhan gin sih laku q diam takut cari tua sih laku,0
saran tinggal keluarga milik keluarga kaya raya durhaka ada keluarga suka ayah mati sesal sakit sisi sakit keluarga,2
tinggal omong nyelekit sakit banget apalagi ceplos omong depan banget butuh makan dapur beli pakai bareng nyelekit bilang kontrak bilang emang bayar gitu omong repet lai nyelekit banget kontrak hari omong omong nyelekit usaha diam bilang jam 11 malam jujur batin nah tapi bilang takut kasi tapi urung niat kontrak hasil in tuhan kontrak khawatir kali suami nikah bikin isi nikah nikah isi saudara dia janji nikah pindah pindah pindah bicara langsung tahun tuhan tau banget bayar mah benci problematik pales duit tukang fitnah cerai jadi bingung kontrak kontrak capek tunggu pindah lamaa tuhan bingung,1
papa dosa simpan tau jaga,0
kemarin bulat pisah kali chat jalan perempuan sayang pisah ya sudah akh coba sulit,0
syukur nafkah 2 500 k izin izin izin nafkah bunda aktivitas,1
gua nikah puluh kondisi,0
tuhan tau positif deh positif ampun,0
marah sepele tolong rumput pekarang kemarin musim hujan rumput panas semprot pagi awaln biar cepat kering gerak gerak buru panas suruh gitu langsung diam posisi hamil bayi usia 2 kali sulit tolong nanti pampers tumpuk buang peka kerja laku beda banget bapa jam inisiatif kerja laki lampu dapur mati nanti ujung ribut diam kek malas omong omong lembut jawab gitu hari pen tangis,0
curhat malam kemarin bangun malam tahajud bangun tahajud jam 2 malam,0
benci banget perempuan tetangga tetangga gang barat gang utara coba goda sok cantik omong keras gitu biar lihat janda kali kali ide gila sen bincut wanita banget bawa sepeda tau pagi tau siang benci banget wanita kayak,0
saran hati ganjal pikir cerita posisi tinggal ln salah campur urus saudara kandung saudara milik hidup tangga saudara janda cerai jalin hubung pacar duda tinggal tinggal 4 tetangga kenal duda 2 x cerai duda tinggal tinggal salah saudara tuju pilih saudara terima cinta cepat hati utus jalin hubung wanita gagal tangga maksud terima cinta cepat pelan pelan jalan prihatin ajar mudah terima cinta mudah percaya omong pria tipu cerai saudara jalin hubung pria tau asa pria percaya ragu duda bantu saudara butuh rumah bawa makan saudara luluh respons sayang olah salah biar pacar dll kaget masa mudah percaya pikir ajar hati pria i ulang tau pikir pikir kolot takut sulit pasang terima status adik jam banyak pria salah campur urus saudara saudara ulang kaget jalan hubung pacar tetangga tinggal 4 cepat arang milik hubung pria hati cepat buka hati terima cinta cepat 4 tinggal tinggal jalin hubung pacar saudara cepat terima hati ganjal sedih salah campur urus saudara biar utus jalan hati adik bahagia hidup tangga prihatin hati pilih buru pasang wanita pikir beda,2
tanggal bedeng kontrak anggap remeh masyarakat 3 x tuduh buang sampah kosong kontrak pagi tetangga pribadi pagi omal nada kasar buang sampah situ cape bawa 2 sampah kaget pagi uda tuduh ramah bu buang sampah bakar sampah kontrak na buang langsung pulang tu sampah bawa spontan adik bilang buk bawa main tanggal alhasil kembali bilang suka tuduh sembarang jengkel sapa senyum kesal bayar,0
halo keluh ki alami tanggal bedeng kontrak anggap remeh masyarakat 3 x tuduh buang sampah kosong kontrak pagi tetangga pribadi pagi omal nada kasar buang sampah situ cape bawa 2 sampah kaget pagi uda tuduh ramah bu buang sampah bakar sampah kontrak na buang langsung pulang tu sampah bawa spontan adik bilang buk bawa main tanggal alhasil kembali bilang suka tuduh sembarang jengkel sapa senyum kesal bayar,0
tabung rantau tinggal gaji kadang pulang kampung dana ongkos pulang pergi butuh letak keluarga gaji pas jakarta ketemu libur,0
sembuh tumbuh tua tangis bahasa marah faktor ekonomi tangis sd anjak dewasa cabul kamar telanjang busana untung bangun leceh saudara main burung leceh anggap keluarga leceh adik kecewa banget rumah tangga muda usia 19 sekolah smk nikah muda anggap bahagia tua asuransi rumah izin bikin tua dua campur dana bangun renti remeh marah token isi 1 sakit ginjal cuci darah rutin minggu 2 kali sakit kontrol trauma usaha tanggung jijik liat adik unjuk sayang bayang takut trauma maaf cerita,2
keluh keluh pendam diam dongkol tuntu gaji 2 d bulan 2 juta tabung kelas 2 sd kadang kitar 100 200 tau gaji 4 9 2 juta cicil bank 1 juta 3 juta cicil bank bayar pinjol main judi pinjol tutup piutang teman gali lubang lubang bikin dongkol 2 juta butuh gala beras sabun jajan spp minggu d beras 1 1 10 nambah omong beras,2
cerita bikin sesak hati bendung keluarga keluarga saudara saudara dia bilang tara tidak tau kerja guru asn usia dagang buruk buat salah salah cerai laku keluarga bantu keluarga tau laku main judol bayar bantu bawah tau pikir jelek sakit banget posisi,0
sembuh tumbuh tua tangis bahasa marah tangis sd anjak dewasa cabul kamar telanjang busana untung bangun leceh saudara main burung leceh anggap keluarga leceh adik kecewa banget rumah tangga muda usia 19 sekolah smk nikah muda anggap bahagia tua asuransi rumah izin bikin tua dua campur dana bangun renti remeh marah token isi 1 sakit ginjal cuci darah rutin minggu 2 kali sakit kontrol jijik liat adik unjuk sayang bayang takut trauma maaf cerita,2
posisi cerai 3 hati cinta ketemu kumpul bareng olah main sisi hati tangis nasib tangga sayang tumbuh lucu sd tau masalah mantan rujuk syarat berat sungguh sedih nikah tuhan pilih jodoh maaf curhat uap keluh keluh jalan tangga barangkali alami,0
cerai madu,0
berat kali beban pikul sedih nasib,0
bunda cerita hubung mertua,0
pisah sayang banget hilang arah kacau terima,0
tangga tampa pikir kanan kiri putus pisah ranjang tinggal kesal mertua laki jemput jemput tidur pulang bangun sore ad bicara 1 rudung butuh saran,0
mertua pinjam bank keliling nama lanjut 2 bank sih mertua lunas pas lunas langsung pinjam barusan omong depan handphone tolak bingung pinjam modal warung kadang piutang malu,0
izin bunda juang garis tangga jelang 5 tanda hadir buah hati kemarin banyak nikah unda pny momong nyata teman saya kecuali pamer rekan suruh unda momong nikah maklum duda 3 usia 15 12 6 usia urus kadang sedih marah dendam sih kecewa usia muda doa kata pamer,0
gaji umr kl 4 sekolah 2,0
duh bunda ama pinjam duit cuman tangga pinjam duit g rumah trauma duit pinjam duit bayar hubung putus kayak duit,2
assalamualaikum bunda cantik cerita wajar sih pikir beli trauma janji ulang kadang tangis karma jadi ingat percaya,2
kadang suka sesal laku andai pikir hidup y semangat ikhlas ambil,0
alami hamil kena kerja cicil mana 800 k,0
curhat bantu cari belanja bilang urus libur sibuk main main daring duli belanja in kasi saran,0
saran bu usaha paham suka jual alhamdulillah jual laku pasar jual makan masa enak ilmu modal teman teman ajak 1 juta buka usaha kecil setor teman ribu belanja masak alat modal 1 juta 1 juta ambil untung hari ribu usaha teman juta teman utuh 1 juta pikir berat usaha ramai sistem sistem kaya,0
assalamualaikum teman pikir pikir takut selingkuh jelek tidak percaya diri tangis cengeng hati haus hati suai tangis tolong terima kasih,1
tua adu domba kemarin sakit 3 saudara nomor 2 bilang kakak in rs motor adik posisi habis opname,2
siang bunda maaf tipe malas cerita curhat alu sosial media tahan cerita en tau dapat posisi curhat psikolog butuh biaya curhat tuhan uji ekonomi nikah pas 3 1 lanjur lilit piutang rumah tangga dapat emang cukup titik pasrah bantu piutang riba habis tipe ajak tukar pikir salah sayal jujur penuh butuh piutang jujur solusi bantu bantu cari kerja hidup gitu gitu titik pasrah sih,0
assalamualaikum maaf curhat keluarga cerita it kn pulang pas sore pulang bawa cokelat d hitung ad 6 ponakan it ad 6 4 tu d 2 ad g terima d 1 pusing g d takut d d m saran,0
biar tabung gajih 3 juta bulan 1 umur 4 kontra listrik 100 wifi belanja bulan kaya sabun dll 400 beras 250 gas air galon 100 bensin 200 mertua tinggal 100 sisa makan tolong masuk,2
assalamualaikum kesel nih tengkar hati sayang romantis kaya kenal umur nikah ribut kaya hati obrol bahagia kaya kubur,0
maaf curhat dikit kerja jahit rumah teman 3 g pegang kerja enak badan kali suka marah g diam pas ramai order malam wajar cape g enak badan kali g enak badan g hasil pakai banget g enak badan masak ayan banget pikir pisah g betah dosa lelah g awan kasar tuntu sungguh g,0
assalamualaikum dapat bunda fakta suka jenis nikah 5 1 lanjut nikah pilih cerai,0
bunda spil tangga,0
tuju cari hapus air mata moga sukses,0
kn sikat gigi merah gitu darah segar kaget darah,0
ad seh tuk hamil,0
assalamualaikum hadap tua mertua usaha materi mertua anggap harga usaha usaha usaha ko pilih d n dewasa ayom adil akur ko kayak gaduh saudara biar hati pikir pikir patuh,1
dulur tolong bikin surat contoh panggil adil mana kemarin kirim surat advokat acara angsur motor telat 3 tanggal 25 suruh kantor ancam pidana ulah motor kredit gadai kena angsur motor 14 kali,0
maaf sekolah madrasah mi bunda bantu bank gin kelas 5 mi suruh tanda tang juli kabar sekolah berat hati guru jawab ad baca,0
gaji bunda suruh modal,1
mertua en tau menantu beli belanja daring nyari tau beli tau kosong geledah beli belanja minggu omong saudara saudara bayar menantu air pakai kakak ipar pakai bantu bayar diam omong geledah main menantu main mertua jaga privasi jaga mulut enak tangga mertua,0
milik pilih beda hidup baca maaf lengkap tua keluarga tukang atur keras kepala atas susah atur mandiri tulang punggung dengar pasang manja suka atur engah adaptasi pimpin perlu cenderung mandiri pasang engah kl gesek kl kuat cenderung manja dengar untut suka atur cocok tunggal adem 1 repot 1 santai jarang tengkar panci temu tutup kl engah arah tunggal mandiri kuat suka atur suka atur milik jenis posesif junjung cocok engah cocok betapa perempuan tunggal,0
en kenal hasil bidang jual daring,0
bak agustus september kabar krim olah,0
dapat pindah kontra listrik pakai meter wat wat pakai kontra bunda alami wat dua pakai boros pakai meter pakai listrik token habis elektronik televisi lampu,1
belanja hasil 100 000 kasih belanja hari 70 000 butuh dapur jajan sabun oh iya kau 2 umur 3 t 5 t ambil belanja 50 000 pusing atur kontrak jakarta bulan 1 juta hasil bayar kontra 2 kontra bayar arisan ganti oh iya irt jual kontra rasa bantu beban tanggung dah bilang hasil tanggung lempar tanggung,0
cowok bujang 34 kemarin tulis status grup jodoh selera tinggi pilih pilih cari bujang salah syarat calon pasang status status syarat cantik kaya didik pintar agama dll 1 pilih pilih selera rahasia bujang indonesia syarat cari status masalah selera pilih pilih syarat 1 status heran bujang luar bujang anggap wajar selera pilih pilih,0
perempuan umur 30 rumah tangga usia kawin 12 laki umur 10 umur 2 malam obrol keluarga keluarga mah babu ya tuhan sakit hati teman ekonomi jatuh bangun,1
hadap tua super super pilih hai adik saya 2 smp pergi kota nenek rawat rs kota pergi pakai motor pakai makan gaco minggu tambah pt libur motor isi bensin penuh semenjak tinggal tidur jam set 6 bantu cuci piring nada kasar 2 cuci baju urus gosok dll adik saya main pagi pulang sore malam pergi jam 10 malam pas pulang nomor cari beli situ beli goreng sosis kali pagi tahan iri adik saya makan serba telur sosis makan adan ikan isi in bensin ketap ketip bilang nih ganti terima bilang saking tagih 30 k dosa diam sakit tuhan pilih terang adik saya panggil cantik kasih beli makan ejek kurus hitam bungkuk titip sosis pas belanja suruh goreng makan bareng sosis makan pas ngga beli lauk bilang sosis lauk bungkus talen kenceng,2
